bus_id,station_id,voltage,dc,symbol,under_construction,lon,lat
1,3,380,f,Substation,f,39.726563,21.665086
2,4,380,f,Substation,f,40.186615,21.851302
3,6,380,f,Substation,f,40.461273,21.719956
4,11,380,f,Substation,f,39.508209,24.718143
5,12,N/A,t,Substation,f,39.635925,24.77676
6,15,380,f,Substation,f,39.5755,24.403386
7,16,380,f,Substation,f,39.38736,23.874536
8,17,380,f,Substation,f,39.883118,22.75972
9,18,380,f,Substation,f,39.719696,22.27766
10,19,380,f,Substation,f,39.651031,22.243344
11,21,380,f,Substation,f,39.711456,22.039822
12,22,380,f,Substation,f,39.715576,21.986348
13,23,380,f,Substation,f,39.747162,22.159427
14,24,380,f,Substation,f,40.02594,22.081822
15,25,380,f,Substation,f,40.156403,22.136532
16,26,380,f,Substation,f,40.301971,22.093275
17,28,380,f,Substation,f,40.402222,21.945593
18,30,380,f,Substation,f,13.215179,32.760717
19,31,220,f,Substation,f,33.825531,26.712494
20,32,220,f,Substation,t,34.554749,25.591994
21,33,220,f,Substation,t,35.088959,24.509642
22,34,220,f,Substation,t,35.305939,23.779061
23,35,380,f,Substation,f,37.53891,24.782994
24,36,380,f,Substation,f,38.886108,24.442149
25,38,380,f,Substation,f,38.908081,23.517404
26,40,380,f,Substation,f,39.291229,22.969773
27,41,220,f,Substation,t,28.981934,25.899997
28,42,220,f,Substation,f,29.976196,25.985206
29,43,220,f,Substation,f,31.125641,26.93309
30,44,220,f,Substation,f,31.334381,26.760326
31,45,132,f,Substation,f,31.710663,26.584843
32,46,220,f,Substation,f,31.68045,26.473032
33,47,132,f,Substation,f,32.281952,26.23307
36,48,500,f,Substation,f,32.303925,26.001253
35,48,220,f,Substation,f,32.303925,26.001253
34,48,132,f,Substation,f,32.303925,26.001253
38,50,220,f,Substation,f,32.649994,26.345114
37,50,132,f,Substation,f,32.649994,26.345114
39,51,220,f,Substation,f,32.545624,26.197341
41,52,220,f,Substation,f,32.725525,26.115986
40,52,132,f,Substation,f,32.725525,26.115986
42,53,132,f,Substation,f,32.941132,26.029638
44,54,220,f,Substation,f,32.663727,25.733107
43,54,132,f,Substation,f,32.663727,25.733107
46,56,132,f,Substation,f,32.538757,25.285679
47,58,132,f,Substation,f,32.610168,25.064453
48,59,220,f,Substation,f,32.836761,24.859026
49,60,132,f,Substation,f,32.941132,25.110471
50,61,132,f,Substation,f,33.038635,24.554618
51,62,220,f,Substation,f,31.284943,22.745789
52,63,220,f,Substation,f,31.426392,23.094891
53,64,220,f,Substation,f,31.525269,22.991267
54,65,220,f,Substation,f,31.343994,22.840743
55,66,220,f,Substation,f,31.309662,22.627955
56,67,220,f,Substation,f,31.378326,22.712856
57,68,220,f,Substation,f,31.470337,22.811631
58,69,220,f,Substation,f,31.239624,22.555684
59,70,220,f,Substation,f,31.606293,22.362776
60,71,220,f,Substation,f,31.858978,22.64063
62,73,220,f,Substation,f,32.860107,24.028905
61,73,132,f,Substation,f,32.860107,24.028905
63,74,132,f,Substation,f,32.99881,24.141741
66,75,500,f,Substation,f,32.932892,23.89086
65,75,220,f,Substation,f,32.932892,23.89086
64,75,132,f,Substation,f,32.932892,23.89086
67,77,220,f,Substation,f,33.059235,24.319568
68,78,132,f,Substation,f,33.071594,23.987507
69,79,220,f,Substation,t,28.096161,26.124617
70,80,132,f,Substation,f,21.049805,26.112287
72,81,220,f,Substation,f,21.486511,26.630273
71,81,132,f,Substation,f,21.486511,26.630273
74,83,220,f,Substation,f,11.274719,26.090088
76,85,220,f,Substation,f,13.377228,26.975933
77,86,220,f,Substation,f,13.739777,26.931865
78,87,220,f,Substation,f,14.176483,26.667096
79,88,220,f,Substation,f,14.642029,26.39064
80,89,220,f,Substation,f,15.269623,26.437377
81,90,220,f,Substation,f,0.168915,26.727213
83,91,380,f,Substation,f,1.252441,27.008973
82,91,220,f,Substation,f,1.252441,27.008973
85,92,220,f,Substation,f,-14.385223,26.115986
84,92,132,f,Substation,f,-14.385223,26.115986
86,93,220,f,Substation,f,-14.225922,25.556071
88,95,220,f,Substation,f,-13.466492,26.654823
90,96,220,f,Substation,f,-13.487091,26.570105
89,96,132,f,Substation,f,-13.487091,26.570105
91,97,380,f,Substation,t,-13.653259,26.102421
92,98,220,f,Substation,f,-13.184967,26.740705
95,101,N/A,t,Substation,f,40.498352,27.954378
96,102,380,f,Substation,f,44.813232,31.459125
97,104,220,f,Substation,f,33.924408,31.131726
98,106,220,f,Substation,f,34.085083,30.978787
100,107,220,f,Substation,f,34.278717,31.279725
99,107,132,f,Substation,f,34.278717,31.279725
102,109,380,f,Substation,f,34.567108,31.681433
101,109,132,f,Substation,f,34.567108,31.681433
103,112,380,f,Substation,f,34.715424,31.788886
104,113,132,f,Substation,f,34.51355,31.548112
106,114,380,f,Substation,f,34.745636,31.480209
105,114,132,f,Substation,f,34.745636,31.480209
107,115,132,f,Substation,f,35.034027,31.819231
108,116,132,f,Substation,f,35.057373,31.718822
109,117,132,f,Substation,t,35.127411,31.701298
110,118,132,f,Substation,f,35.013428,31.651043
111,119,132,f,Substation,t,34.981842,31.601931
112,120,132,f,Substation,t,35.108185,31.537579
114,121,380,f,Substation,f,34.763489,31.14348
113,121,132,f,Substation,f,34.763489,31.14348
115,122,220,f,Substation,f,33.828278,30.634367
118,123,500,f,Substation,f,34.796448,29.59973
117,123,380,f,Substation,f,34.796448,29.59973
116,123,220,f,Substation,f,34.796448,29.59973
119,124,132,f,Substation,f,35.104065,29.557929
120,125,132,f,Substation,t,35.213928,31.856564
122,126,380,f,Substation,f,35.202942,31.799391
121,126,132,f,Substation,f,35.202942,31.799391
123,127,132,f,Substation,t,35.345764,31.786552
125,128,380,f,Substation,f,35.595703,31.945171
124,128,132,f,Substation,f,35.595703,31.945171
126,129,132,f,Substation,f,35.59433,31.670915
127,130,132,f,Substation,f,35.851135,31.947501
128,131,132,f,Substation,f,35.789337,31.672083
129,132,132,f,Substation,f,35.305939,30.896333
130,133,132,f,Substation,f,35.533905,31.075285
131,134,132,f,Substation,f,35.734406,31.155233
132,135,132,f,Substation,f,35.759125,31.139954
135,138,132,f,Substation,f,35.904694,31.93002
138,141,132,f,Substation,f,35.952759,31.924193
139,142,132,f,Substation,f,36.018677,31.837899
140,143,132,f,Substation,f,35.950012,31.703635
142,146,132,f,Substation,f,36.13266,31.790053
143,147,132,f,Substation,f,36.231537,31.787719
144,148,132,f,Substation,f,36.459503,31.728167
147,150,132,f,Substation,f,36.131287,31.319621
149,151,380,f,Substation,f,36.080475,31.176385
148,151,132,f,Substation,f,36.080475,31.176385
150,152,132,f,Substation,f,36.03653,30.818526
155,157,132,f,Substation,f,35.720673,30.232968
156,158,132,f,Substation,f,35.756378,30.18787
157,159,380,f,Substation,f,35.805817,30.291089
158,161,132,f,Substation,f,35.347137,29.689246
160,165,132,f,Substation,f,36.150513,29.919233
161,166,220,f,Substation,f,34.770355,29.432422
162,167,220,f,Substation,f,34.638519,29.03576
163,168,380,f,Substation,f,34.851379,29.48862
164,169,132,f,Substation,f,34.937897,29.524475
165,170,380,f,Substation,f,35.049133,29.39773
166,171,132,f,Substation,f,35.093079,29.5185
169,173,220,f,Substation,f,34.399567,28.046531
170,175,220,f,Substation,f,34.278717,27.894922
171,176,220,f,Substation,f,33.792572,27.2412
172,177,220,f,Substation,f,33.817291,27.122702
173,178,500,f,Substation,f,34.687958,28.167665
174,179,132,f,Substation,f,35.855255,29.434814
175,180,132,f,Substation,f,36.765747,31.871727
177,181,500,f,Substation,t,28.324127,31.032932
176,181,220,f,Substation,t,28.324127,31.032932
178,182,220,f,Substation,t,28.564453,30.783138
180,183,500,f,Substation,f,29.264832,30.807911
179,183,220,f,Substation,f,29.264832,30.807911
181,185,220,f,Substation,f,29.499664,30.888084
182,187,220,f,Substation,f,29.251099,30.64382
183,188,220,f,Substation,f,29.514771,30.668628
184,190,220,f,Substation,f,29.700165,31.011748
185,191,220,f,Substation,f,29.933624,31.087046
186,192,220,f,Substation,t,29.936371,30.965834
187,193,220,f,Substation,f,30.197296,30.902225
189,195,500,f,Substation,f,30.418396,31.374744
188,195,220,f,Substation,f,30.418396,31.374744
190,196,220,f,Substation,f,30.297546,31.181085
191,197,220,f,Substation,t,30.311279,31.056463
192,198,220,f,Substation,f,30.449982,31.182259
193,200,220,f,Substation,f,30.467834,31.042345
194,201,220,f,Substation,f,30.423889,30.935213
1078,1167,380,f,Substation,t,42.364655,37.971267
195,204,220,f,Substation,t,30.750732,31.297328
196,205,220,f,Substation,f,30.889435,31.166985
197,206,220,f,Substation,f,30.734253,30.955236
198,207,220,f,Substation,f,30.587311,30.862153
199,209,220,f,Substation,f,30.890808,30.856258
200,210,220,f,Substation,t,29.785309,30.656816
201,211,220,f,Substation,f,30.055847,30.719407
202,212,220,f,Substation,f,30.002289,30.546887
203,213,220,f,Substation,f,30.183563,30.308874
204,214,220,f,Substation,f,30.200043,30.145127
205,216,220,f,Substation,t,30.212402,29.726222
206,217,220,f,Substation,f,30.30304,30.527962
207,218,220,f,Substation,f,30.370331,30.241273
208,219,220,f,Substation,f,30.4953,30.332583
209,220,220,f,Substation,f,30.536499,30.215168
211,221,500,f,Substation,f,30.855103,30.602458
210,221,220,f,Substation,f,30.855103,30.602458
212,223,220,f,Substation,t,30.668335,30.3231
213,224,220,f,Substation,f,30.307159,29.871611
215,226,500,f,Substation,f,30.541992,29.931135
214,226,220,f,Substation,f,30.541992,29.931135
217,227,500,f,Substation,f,30.355225,29.618833
216,227,220,f,Substation,f,30.355225,29.618833
219,228,500,f,Substation,f,30.83313,29.953745
218,228,220,f,Substation,f,30.83313,29.953745
220,229,220,f,Substation,f,30.746613,29.826348
221,230,220,f,Substation,f,30.899048,29.783449
222,231,220,f,Substation,t,30.842743,29.642708
223,232,220,f,Substation,f,30.780945,29.541204
224,233,220,f,Substation,t,30.918274,29.609282
225,234,132,f,Substation,f,29.181061,28.46507
226,235,220,f,Substation,f,30.07782,28.945669
227,236,220,f,Substation,t,30.558472,29.439598
228,237,220,f,Substation,f,30.826263,29.45634
229,239,220,f,Substation,t,30.934753,29.237279
231,240,500,f,Substation,f,30.877075,28.861513
230,240,220,f,Substation,f,30.877075,28.861513
232,241,220,f,Substation,t,30.911407,28.739968
235,242,500,f,Substation,f,30.595551,28.310426
234,242,220,f,Substation,f,30.595551,28.310426
233,242,132,f,Substation,f,30.595551,28.310426
236,244,220,f,Substation,f,30.715027,28.078039
237,245,132,f,Substation,f,30.852356,28.293498
238,246,220,f,Substation,f,30.901794,27.750392
240,247,500,f,Substation,f,30.838623,27.316874
239,247,220,f,Substation,f,30.838623,27.316874
242,248,500,f,Substation,t,31.148987,31.512996
241,248,220,f,Substation,t,31.148987,31.512996
243,250,220,f,Substation,f,31.530762,31.395847
244,253,220,f,Substation,t,31.190186,31.290287
245,254,220,f,Substation,f,31.231384,31.088222
247,255,500,f,Substation,t,31.129761,30.89869
246,255,220,f,Substation,t,31.129761,30.89869
248,257,220,f,Substation,f,31.518402,31.062345
249,258,220,f,Substation,f,31.300049,30.916364
250,259,220,f,Substation,t,31.434631,30.971722
251,260,220,f,Substation,t,31.610413,30.759539
252,261,220,f,Substation,f,31.766968,31.381779
253,262,220,f,Substation,f,31.786194,31.13055
254,263,220,f,Substation,f,31.648865,30.968189
255,264,220,f,Substation,f,31.972961,31.048228
256,265,220,f,Substation,t,31.935883,30.798474
257,267,220,f,Substation,t,32.248993,30.982319
258,268,220,f,Substation,f,30.974579,30.536242
259,269,220,f,Substation,f,31.231384,30.650909
260,270,220,f,Substation,t,31.040497,30.185496
261,271,220,f,Substation,f,31.180573,30.286346
262,272,220,f,Substation,f,31.320648,30.467614
263,273,220,f,Substation,t,31.427765,30.31006
265,274,500,f,Substation,f,31.598053,30.234154
264,274,220,f,Substation,f,31.598053,30.234154
266,275,220,f,Substation,f,31.198425,30.075036
268,276,500,f,Substation,f,31.269836,29.948985
267,276,220,f,Substation,f,31.269836,29.948985
269,277,220,f,Substation,f,31.036377,29.707139
270,278,220,f,Substation,f,31.110535,29.561513
271,279,220,f,Substation,f,31.191559,29.796559
1079,1168,380,f,Substation,t,42.510223,37.920368
272,280,220,f,Substation,f,31.183319,29.688053
273,281,220,f,Substation,t,31.453857,30.082166
274,282,220,f,Substation,f,31.401672,29.864465
275,283,220,f,Substation,f,31.534882,29.945415
276,285,220,f,Substation,t,31.376953,29.701175
277,286,220,f,Substation,t,31.573334,29.698789
278,287,220,f,Substation,f,31.547241,29.556734
279,288,220,f,Substation,f,31.698303,30.483
280,289,220,f,Substation,t,31.728516,30.337324
281,290,220,f,Substation,f,31.937256,30.240086
282,291,220,f,Substation,f,32.137756,30.691069
283,292,220,f,Substation,t,32.246246,30.484184
285,293,500,f,Substation,t,32.03476,30.168876
284,293,220,f,Substation,t,32.03476,30.168876
286,294,220,f,Substation,f,32.24762,30.390646
287,295,220,f,Substation,f,32.172089,30.246018
288,296,220,f,Substation,f,31.712036,29.848982
289,297,220,f,Substation,f,31.780701,29.937085
290,298,220,f,Substation,f,31.80954,29.571068
291,299,220,f,Substation,f,31.902924,29.742917
292,300,220,f,Substation,f,32.044373,29.561513
293,301,220,f,Substation,f,32.178955,29.55554
294,303,220,f,Substation,f,32.386322,31.222197
295,305,220,f,Substation,t,32.810669,31.012925
296,306,220,f,Substation,f,33.077087,31.127024
297,308,220,f,Substation,f,33.41217,31.105861
298,309,220,f,Substation,f,32.34787,30.287532
299,311,220,f,Substation,f,32.829895,30.525596
301,312,500,f,Substation,f,32.428894,30.061963
300,312,220,f,Substation,f,32.428894,30.061963
302,313,220,f,Substation,f,32.369843,29.954935
303,314,220,f,Substation,f,32.427521,29.915662
305,315,500,f,Substation,f,32.595062,29.913281
304,315,220,f,Substation,f,32.595062,29.913281
306,318,220,f,Substation,f,32.729645,29.608088
307,319,220,f,Substation,t,31.051483,29.465905
308,321,220,f,Substation,f,31.018524,29.365421
309,322,220,f,Substation,f,31.179199,29.45634
310,324,220,f,Substation,f,31.192932,29.17015
312,326,500,f,Substation,f,31.170959,28.958887
311,326,220,f,Substation,f,31.170959,28.958887
313,327,220,f,Substation,t,31.48819,29.385765
314,329,220,f,Substation,f,31.096802,28.637568
315,331,220,f,Substation,f,31.676331,29.455144
316,332,220,f,Substation,f,31.651611,29.226493
318,333,500,f,Substation,f,31.681824,28.988922
317,333,220,f,Substation,f,31.681824,28.988922
319,334,220,f,Substation,f,31.994934,29.476666
320,336,220,f,Substation,f,32.216034,29.22889
321,337,220,f,Substation,t,32.301178,28.960089
322,338,220,f,Substation,t,31.953735,28.783307
323,340,220,f,Substation,f,30.962219,27.357132
324,341,220,f,Substation,t,30.970459,27.061572
326,342,220,f,Substation,f,31.168213,27.265616
325,342,132,f,Substation,f,31.168213,27.265616
327,344,220,f,Substation,t,32.431641,29.237279
328,345,220,f,Substation,f,32.589569,29.029756
329,346,220,f,Substation,f,32.361603,28.762844
331,347,500,f,Substation,f,32.654114,28.79775
330,347,220,f,Substation,f,32.654114,28.79775
332,348,220,f,Substation,t,32.625275,28.450581
333,351,220,f,Substation,f,32.902679,28.438506
334,352,220,f,Substation,f,33.217163,28.814597
335,353,500,f,Substation,t,33.020782,27.702984
337,354,500,f,Substation,t,33.294067,28.028349
336,354,220,f,Substation,t,33.294067,28.028349
338,355,220,f,Substation,f,33.636017,27.413224
340,359,500,f,Substation,f,25.293274,31.411084
339,359,220,f,Substation,f,25.293274,31.411084
341,361,220,f,Substation,f,27.089539,31.267987
342,362,220,f,Substation,f,27.496033,30.870404
344,364,380,f,Substation,f,18.447418,30.278044
345,365,220,f,Substation,f,18.465271,30.366951
346,366,220,f,Substation,f,19.484253,30.289903
348,368,220,f,Substation,f,20.180511,31.511825
350,370,220,f,Substation,f,20.365906,31.029401
351,371,380,f,Substation,f,20.515594,31.035285
352,372,220,f,Substation,f,20.9729,29.196527
357,376,220,f,Substation,f,12.503815,31.893883
1128,1299,380,f,Substation,f,37.251892,38.291014
358,377,220,f,Substation,f,12.926788,31.937013
359,378,220,f,Substation,f,13.246765,31.87056
360,379,380,f,Substation,t,14.208069,31.558644
361,380,220,f,Substation,f,14.300079,31.562155
362,381,220,f,Substation,f,14.820557,31.470839
363,382,380,f,Substation,f,15.327301,31.906707
364,383,220,f,Substation,f,15.35202,31.266813
365,384,220,f,Substation,f,16.475372,31.058816
366,385,380,f,Substation,f,16.475372,30.94228
367,386,220,f,Substation,f,15.891724,30.141564
369,387,380,f,Substation,f,14.559631,28.966096
368,387,220,f,Substation,f,14.559631,28.966096
370,389,220,f,Substation,f,15.174866,28.829035
371,390,220,f,Substation,f,14.398956,27.457102
372,391,220,f,Substation,t,14.481354,27.662853
373,392,380,f,Substation,t,14.582977,27.398594
374,393,220,f,Substation,f,14.593964,27.321755
375,394,220,f,Substation,f,15.158386,27.71271
376,395,220,f,Substation,f,16.100464,29.02015
377,396,220,f,Substation,f,15.622559,28.312844
378,397,380,f,Substation,t,16.186981,29.028556
380,398,380,f,Substation,f,5.885925,31.625321
379,398,220,f,Substation,f,5.885925,31.625321
381,400,220,f,Substation,f,6.190796,31.853065
382,402,220,f,Substation,f,6.144104,31.127024
383,403,220,f,Substation,f,6.252594,30.862153
384,404,220,f,Substation,f,6.469574,30.530328
385,407,220,f,Substation,f,7.928009,30.916364
386,410,380,f,Substation,f,10.994568,30.427361
387,411,220,f,Substations + Power Plants,f,0.205994,29.18214
388,412,220,f,Substations + Power Plants,f,0.140076,28.497661
389,413,380,f,Substations + Power Plants,f,2.492523,27.19235
390,414,220,f,Substation,f,5.258331,31.94284
391,416,220,f,Substation,f,5.517883,31.91953
392,417,220,f,Substation,f,-4.507141,31.703635
394,418,380,f,Substation,f,-2.371674,31.682602
393,418,220,f,Substation,f,-2.371674,31.682602
395,419,380,f,Substation,f,-2.241211,31.629998
397,420,380,f,Substation,f,-2.195892,31.429835
396,420,220,f,Substation,f,-2.195892,31.429835
398,421,220,f,Substations + Power Plants,f,-0.247192,28.051379
399,422,220,f,Substation,f,-0.266418,27.841505
400,423,220,f,Substations + Power Plants,f,-0.124969,27.13859
402,425,380,f,Substation,t,-9.345245,31.787719
404,426,380,f,Substation,f,-8.633881,31.781882
403,426,220,f,Substation,f,-8.633881,31.781882
405,427,220,f,Substation,f,-8.749237,31.272682
407,428,380,f,Substation,f,-9.284821,30.151065
406,428,220,f,Substation,f,-9.284821,30.151065
408,429,220,f,Substation,f,-9.507294,30.008463
409,430,220,f,Substation,f,-9.656982,29.634352
410,431,220,f,Substation,f,-9.494934,29.655836
411,432,220,f,Substation,f,-9.477081,30.11187
412,434,220,f,Substation,t,-8.627014,30.292275
413,435,220,f,Substation,f,-9.028015,30.04651
414,436,220,f,Substation,t,-9.126892,29.910901
416,438,380,f,Substation,f,-10.906677,28.030773
417,439,220,f,Substation,f,-7.928009,31.913702
418,440,220,f,Substation,f,-7.944489,31.358328
419,441,220,f,Substation,f,-8.226013,31.324314
420,443,220,f,Substation,f,-7.439117,31.366536
421,444,220,f,Substation,f,-7.337494,31.625321
422,445,220,f,Substation,f,-7.300415,31.397019
424,448,220,f,Substation,f,-6.50528,31.935848
428,452,220,f,Substation,f,-5.642853,31.123497
429,453,220,f,Substation,f,-6.81015,30.7076
432,456,380,f,Substation,f,45.210114,32.422863
433,457,220,f,Substation,f,39.889984,36.559291
434,458,220,f,Substation,f,40.584869,36.557085
435,459,220,f,Substation,f,40.77301,36.454427
436,460,220,f,Substation,f,40.708466,36.045768
438,463,380,f,Substation,f,40.049286,35.246741
437,463,220,f,Substation,f,40.049286,35.246741
440,464,380,f,Substation,f,40.104218,35.336414
439,464,220,f,Substation,f,40.104218,35.336414
441,465,220,f,Substation,f,40.264893,35.305039
442,466,220,f,Substation,f,40.152283,34.371778
443,467,220,f,Substation,f,40.679626,34.742741
444,468,220,f,Substation,f,40.755157,34.82395
445,469,220,f,Substation,f,40.940552,36.575835
446,470,220,f,Substation,f,41.060028,36.371539
447,471,220,f,Substation,f,40.799103,36.257563
448,472,220,f,Substation,f,40.847168,36.129002
449,473,380,f,Substation,f,42.762909,36.330615
450,474,380,f,Substation,f,43.258667,35.996896
451,476,380,f,Substation,f,42.190247,34.397845
452,478,380,f,Substation,f,42.863159,34.612866
453,480,380,f,Substation,f,43.402863,35.080584
454,482,380,f,Substation,f,43.713226,36.132329
455,483,380,f,Substation,t,40.376129,38.853612
456,485,380,f,Substation,f,43.971405,35.461789
457,486,380,f,Substation,f,44.219971,33.804256
458,487,380,f,Substation,f,44.082642,33.671783
459,488,380,f,Substation,f,44.436951,33.447485
460,489,380,f,Substation,f,44.489136,33.714059
461,491,380,f,Substation,f,44.013977,32.708733
462,493,380,f,Substation,f,43.961792,32.182586
464,495,132,f,Substation,f,34.043884,35.031121
465,497,220,f,Substation,f,35.826416,35.611534
466,498,220,f,Substation,f,35.826416,35.514343
467,500,380,f,Substation,t,36.076355,36.515155
468,501,380,f,Substation,f,36.037903,36.402494
469,503,380,f,Substation,f,36.11618,36.11569
470,505,380,f,Substation,f,36.346893,36.363799
471,506,380,f,Substation,t,36.382599,36.296311
473,508,380,f,Substation,f,35.943146,35.583618
472,508,220,f,Substation,f,35.943146,35.583618
475,509,380,f,Substation,f,36.35376,35.747627
474,509,220,f,Substation,f,36.35376,35.747627
476,510,220,f,Substation,f,36.421051,35.927981
477,512,220,f,Substation,f,36.319427,35.645021
478,513,220,f,Substation,f,35.825043,34.335498
479,514,220,f,Substation,f,35.976105,35.394648
480,517,220,f,Substation,f,35.978851,35.161459
481,518,220,f,Substation,f,35.906067,34.893816
482,519,220,f,Substation,f,36.351013,35.274774
483,522,220,f,Substation,f,35.965118,34.443159
484,523,220,f,Substation,f,36.161499,34.343436
485,525,220,f,Substation,f,36.414185,34.389913
486,526,380,f,Substation,f,34.944763,32.637062
488,530,380,f,Substation,f,35.04776,32.501655
487,530,132,f,Substation,f,35.04776,32.501655
489,531,132,f,Substation,t,35.126038,32.331238
491,533,380,f,Substation,f,34.958496,32.061628
490,533,132,f,Substation,f,34.958496,32.061628
492,534,132,f,Substation,t,35.15213,32.172125
493,535,132,f,Substation,t,35.153503,32.105843
494,537,220,f,Substation,f,35.712433,34.251541
495,538,220,f,Substation,f,35.737152,34.091336
496,539,220,f,Substation,f,35.564117,33.909175
497,540,220,f,Substation,f,35.656128,33.974115
498,541,220,f,Substation,f,35.58197,33.838483
499,542,220,f,Substation,f,35.652008,33.732335
500,543,220,f,Substation,f,35.804443,33.958169
501,544,220,f,Substation,t,35.400696,33.588311
502,546,220,f,Substation,f,35.246887,33.220308
503,547,220,f,Substation,f,35.336151,33.395906
505,550,380,f,Substation,f,35.954132,33.815666
504,550,220,f,Substation,f,35.954132,33.815666
506,551,220,f,Substation,f,36.242523,34.089061
507,552,220,f,Substation,f,36.418304,34.266296
509,553,380,f,Substation,f,36.113434,33.541395
508,553,220,f,Substation,f,36.113434,33.541395
510,554,220,f,Substation,f,36.183472,33.436026
511,555,220,f,Substation,f,36.302948,33.669497
512,556,220,f,Substation,f,36.238403,33.556273
513,557,220,f,Substation,f,36.282349,33.48529
514,558,220,f,Substation,f,36.335907,33.575726
515,559,220,f,Substation,f,36.346893,33.524224
516,560,220,f,Substation,f,36.423798,33.616907
518,561,380,f,Substation,f,36.547394,33.613476
517,561,220,f,Substation,f,36.547394,33.613476
519,562,220,f,Substation,f,36.388092,33.476127
520,563,220,f,Substation,f,36.294708,33.424565
521,564,220,f,Substation,f,36.257629,33.332823
523,565,380,f,Substation,f,36.324921,33.268546
522,565,220,f,Substation,f,36.324921,33.268546
524,567,380,f,Substation,f,35.16449,32.838058
525,568,380,f,Substation,f,35.546265,32.782656
526,569,132,f,Substation,t,35.282593,32.507446
527,570,132,f,Substation,t,35.36499,32.478488
528,571,132,f,Substation,t,35.185089,32.213963
529,572,132,f,Substation,t,35.417175,32.069774
530,573,132,f,Substation,f,35.656128,32.538709
531,574,132,f,Substation,f,35.778351,32.348642
532,575,132,f,Substation,f,35.705566,32.122127
533,576,132,f,Substation,f,35.781097,32.016227
534,577,132,f,Substation,f,35.79071,31.984783
535,578,132,f,Substation,f,35.906067,32.552601
536,579,220,f,Substation,f,36.179352,32.838058
537,580,220,f,Substation,f,36.113434,32.587321
538,581,220,f,Substation,f,36.24527,32.750323
539,582,220,f,Substation,f,36.212311,32.699489
540,583,220,f,Substation,f,36.311188,32.556074
542,584,220,f,Substation,f,35.864868,32.529447
541,584,132,f,Substation,f,35.864868,32.529447
543,585,132,f,Substation,f,36.025543,32.486597
545,588,132,f,Substation,f,35.877228,31.987112
546,589,132,f,Substation,f,35.92392,31.99643
547,590,132,f,Substation,f,35.914307,31.959153
548,591,380,f,Substation,f,35.959625,32.031363
549,592,132,f,Substation,f,35.966492,32.024378
550,593,132,f,Substation,f,35.977478,31.968474
552,594,380,f,Substation,f,36.121674,32.113985
551,594,132,f,Substation,f,36.121674,32.113985
553,595,132,f,Substation,f,36.204071,32.208153
556,597,132,f,Substation,f,36.14502,32.105843
557,598,132,f,Substation,f,36.03653,32.046497
558,599,132,f,Substation,f,36.051636,31.983618
559,600,132,f,Substation,f,36.099701,32.015063
560,601,132,f,Substation,f,36.275482,32.390399
561,603,220,f,Substation,f,36.44165,32.520184
562,604,132,f,Substation,f,36.485596,32.265072
563,605,132,f,Substation,f,36.275482,32.140734
565,606,380,f,Substation,f,36.912689,36.047989
564,606,220,f,Substation,f,36.912689,36.047989
566,607,220,f,Substation,f,37.010193,36.370433
567,608,220,f,Substation,f,37.157135,36.316232
568,609,220,f,Substation,f,37.015686,36.25867
569,610,220,f,Substation,f,37.047272,36.132329
570,611,220,f,Substation,f,37.184601,36.223227
571,612,220,f,Substation,f,37.154388,36.133438
572,613,220,f,Substation,f,36.610565,36.018004
573,614,220,f,Substation,f,36.692963,35.665107
574,615,220,f,Substation,f,37.357635,36.336147
575,616,220,f,Substation,f,37.279358,36.232089
577,617,380,f,Substation,f,37.352142,36.173357
576,617,220,f,Substation,f,37.352142,36.173357
578,618,220,f,Substation,f,37.727051,36.254241
579,620,220,f,Substation,f,36.584473,35.262441
580,621,220,f,Substation,f,36.752014,35.177176
581,623,220,f,Substation,f,36.657257,34.960246
583,624,380,f,Substation,f,36.754761,35.008628
582,624,220,f,Substation,f,36.754761,35.008628
584,625,220,f,Substation,f,36.703949,34.785611
585,626,380,f,Substation,t,40.588989,38.898515
586,627,220,f,Substation,f,36.621552,34.661452
587,628,220,f,Substation,f,36.763,34.722426
588,629,220,f,Substation,f,36.580353,34.48958
589,630,220,f,Substation,f,36.756134,34.530318
591,631,380,f,Substation,f,36.865997,34.466939
590,631,220,f,Substation,f,36.865997,34.466939
592,633,220,f,Substation,f,37.703705,34.543894
593,634,380,f,Substation,f,38.158264,36.587966
595,635,380,f,Substation,f,38.174744,36.377068
594,635,220,f,Substation,f,38.174744,36.377068
596,637,220,f,Substation,f,38.015442,36.094609
597,638,220,f,Substation,f,38.269501,36.284135
598,639,220,f,Substation,f,38.07312,36.01245
600,641,380,f,Substation,f,38.562012,35.854553
599,641,220,f,Substation,f,38.562012,35.854553
601,642,220,f,Substation,f,38.855896,36.368222
602,643,220,f,Substation,f,38.778992,35.825608
603,644,220,f,Substation,f,38.979492,35.969115
605,646,380,f,Substation,f,38.272247,34.568776
604,646,220,f,Substation,f,38.272247,34.568776
606,647,380,f,Substation,f,38.851776,34.869032
607,648,220,f,Substation,f,38.748779,34.53145
608,649,220,f,Substation,f,36.672363,33.952474
610,650,380,f,Substation,f,36.768494,33.807679
609,650,220,f,Substation,f,36.768494,33.807679
611,652,220,f,Substation,f,36.708069,33.57115
612,653,220,f,Substation,f,36.680603,33.417687
613,655,220,f,Substation,f,36.68335,32.874974
614,656,220,f,Substation,f,36.567993,32.668281
